folder,file1,file2,label,dataset,tfidf_similarity,astcc_similarity,tfidf_prediction,astcc_prediction,tfidf_correct,astcc_correct,both_correct,both_wrong
0f14b12d_7d12d33c,0f14b12d.java,7d12d33c.java,1,conplag,0.9073375489986986,0.4414715719063545,1,0,True,False,False,False
0d11fb94_8c79c384,0d11fb94.java,8c79c384.java,0,conplag,0.4289508009453751,0.37383177570093457,0,0,True,True,True,False
25597bcb_5fcbdd19,25597bcb.java,5fcbdd19.java,0,conplag,0.25519310845008264,0.40076335877862596,0,0,True,True,True,False
c07_orig_L3v01,original.java,compared.java,1,ir_plag,0.8346447208279876,0.47953216374269003,1,1,True,True,True,False
2120328e_52cd85f2,2120328e.java,52cd85f2.java,0,conplag,0.5620506787567058,0.2920353982300885,1,0,False,True,False,False
c07_orig_L6v05,original.java,compared.java,1,ir_plag,0.6926204843130989,0.35353535353535354,1,0,True,False,False,False
646b3abc_8261bd1c,646b3abc.java,8261bd1c.java,0,conplag,0.4816924368296705,0.3554301833568406,1,0,False,True,False,False
1adac634_ee0bc145,1adac634.java,ee0bc145.java,0,conplag,0.3080792512303436,0.3393665158371041,0,0,True,True,True,False
5288afb7_df594a00,5288afb7.java,df594a00.java,0,conplag,0.5644930783112695,0.39697542533081287,1,0,False,True,False,False
317a209c_9ab3c0e1,317a209c.java,9ab3c0e1.java,1,conplag,0.7951114864546655,0.4570673712021136,1,1,True,True,True,False
a60fba84_c695a974,a60fba84.java,c695a974.java,0,conplag,0.4134510829931482,0.3463203463203463,0,0,True,True,True,False
c05_orig_L3v06,original.java,compared.java,1,ir_plag,0.393014200616641,0.2912621359223301,0,0,False,False,False,True
29210e56_c4cdd3af,29210e56.java,c4cdd3af.java,0,conplag,0.5375806805814606,0.35359116022099446,1,0,False,True,False,False
8f30bfc3_af1b152e,8f30bfc3.java,af1b152e.java,1,conplag,0.997282184068709,0.5597014925373134,1,1,True,True,True,False
169e34bf_609af028,169e34bf.java,609af028.java,0,conplag,0.41240489720457313,0.4340659340659341,0,0,True,True,True,False
63118334_c392efe7,63118334.java,c392efe7.java,0,conplag,0.41622322485392405,0.43851851851851853,0,0,True,True,True,False
161b4a40_da5cf40b,161b4a40.java,da5cf40b.java,0,conplag,0.39974810252440574,0.3487858719646799,0,0,True,True,True,False
c07_orig_L5v05,original.java,compared.java,1,ir_plag,0.7629465774733729,0.375,1,0,True,False,False,False
120878da_ac180326,120878da.java,ac180326.java,0,conplag,0.4163028323699126,0.3314917127071823,0,0,True,True,True,False
0d11fb94_f9e08a46,0d11fb94.java,f9e08a46.java,0,conplag,0.35434505504846925,0.33070866141732286,0,0,True,True,True,False
81fb6415_fb69b3b4,81fb6415.java,fb69b3b4.java,0,conplag,0.56920497877298,0.4036697247706422,1,0,False,True,False,False
c01_orig_np05,original.java,compared.java,0,ir_plag,0.409339099005673,0.2564102564102564,0,0,True,True,True,False
c04_orig_np09,original.java,compared.java,0,ir_plag,0.38875845006744436,0.3728813559322034,0,0,True,True,True,False
1f257299_76b978c2,1f257299.java,76b978c2.java,0,conplag,0.5675784359053241,0.30303030303030304,1,0,False,True,False,False
c07_orig_L3v08,original.java,compared.java,1,ir_plag,0.5139408848402617,0.5058823529411764,1,1,True,True,True,False
24b20554_43b10dec,24b20554.java,43b10dec.java,1,conplag,0.4342075917055765,0.4280936454849498,0,0,False,False,False,True
45f46b14_7b162d33,45f46b14.java,7b162d33.java,1,conplag,0.45755175614183874,0.5333333333333333,1,1,True,True,True,False
b7de5c19_c022c315,b7de5c19.java,c022c315.java,0,conplag,0.2784746042797911,0.3202725724020443,0,0,True,True,True,False
b7de5c19_ee65f7f5,b7de5c19.java,ee65f7f5.java,0,conplag,0.27955409371023565,0.3333333333333333,0,0,True,True,True,False
929b98f0_bf85ab7b,929b98f0.java,bf85ab7b.java,0,conplag,0.39247160413487403,0.37273991655076494,0,0,True,True,True,False
c06_orig_L3v03,original.java,compared.java,1,ir_plag,0.8057625798061143,0.6491228070175439,1,1,True,True,True,False
c05_orig_L1v03,original.java,compared.java,1,ir_plag,0.9609976479271597,0.64,1,1,True,True,True,False
c06_orig_L2v05,original.java,compared.java,1,ir_plag,0.2770528618970246,0.4778761061946903,0,1,False,True,False,False
16857116_6e207cbf,16857116.java,6e207cbf.java,0,conplag,0.4929435129959253,0.25,1,0,False,True,False,False
28d8c381_417833c3,28d8c381.java,417833c3.java,0,conplag,0.23210695859347702,0.29084380610412924,0,0,True,True,True,False
1c90c367_f0801d53,1c90c367.java,f0801d53.java,1,conplag,0.3815659152573982,0.38287153652392947,0,0,False,False,False,True
c01_orig_np01,original.java,compared.java,0,ir_plag,0.409339099005673,0.2564102564102564,0,0,True,True,True,False
c05_orig_L4v06,original.java,compared.java,1,ir_plag,0.3822664442169982,0.23157894736842105,0,0,False,False,False,True
c02_orig_np08,original.java,compared.java,0,ir_plag,0.6804732340173268,0.44680851063829785,1,0,False,True,False,False
7d7cf9a7_e45446bc,7d7cf9a7.java,e45446bc.java,0,conplag,0.384179722360787,0.40380047505938244,0,0,True,True,True,False
c03_orig_L6v07,original.java,compared.java,1,ir_plag,0.8004686502482796,0.35051546391752575,1,0,True,False,False,False
73f1c5f5_da0b7cb2,73f1c5f5.java,da0b7cb2.java,0,conplag,0.3324897492808426,0.3867595818815331,0,0,True,True,True,False
21123500_fbd26aa0,21123500.java,fbd26aa0.java,1,conplag,0.9999999999999971,0.5547945205479452,1,1,True,True,True,False
1b372750_fdd41565,1b372750.java,fdd41565.java,1,conplag,0.4570547998439783,0.33978494623655914,1,0,True,False,False,False
4da08761_c4ca2ff3,4da08761.java,c4ca2ff3.java,1,conplag,0.6238386933580616,0.398406374501992,1,0,True,False,False,False
46e9aed4_8ddb5587,46e9aed4.java,8ddb5587.java,0,conplag,0.5539644712086299,0.3669250645994832,1,0,False,True,False,False
35eb27da_64ce7b1e,35eb27da.java,64ce7b1e.java,0,conplag,0.28810298594345424,0.33976833976833976,0,0,True,True,True,False
884f5678_cf27732e,884f5678.java,cf27732e.java,0,conplag,0.49948109944649,0.3875598086124402,1,0,False,True,False,False
55ab9b5d_c6113c06,55ab9b5d.java,c6113c06.java,1,conplag,0.9008706430287362,0.46384039900249374,1,1,True,True,True,False
927384f2_b2bae06a,927384f2.java,b2bae06a.java,1,conplag,0.5860625358869023,0.5515695067264574,1,1,True,True,True,False
c05_orig_L3v09,original.java,compared.java,1,ir_plag,0.6854118260749865,0.41509433962264153,1,0,True,False,False,False
9028caf7_a4e39423,9028caf7.java,a4e39423.java,0,conplag,0.47274908840099233,0.378698224852071,1,0,False,True,False,False
5289e80a_d82fa7e3,5289e80a.java,d82fa7e3.java,0,conplag,0.4366558819737214,0.41156462585034015,0,0,True,True,True,False
c06_orig_L6v06,original.java,compared.java,1,ir_plag,0.3600412863278169,0.34355828220858897,0,0,False,False,False,True
c03_orig_L4v08,original.java,compared.java,1,ir_plag,0.7361859181028036,0.4782608695652174,1,1,True,True,True,False
35bb6075_ed728769,35bb6075.java,ed728769.java,0,conplag,0.5930622159265718,0.35428571428571426,1,0,False,True,False,False
69b2fd22_e6b7a899,69b2fd22.java,e6b7a899.java,0,conplag,0.4591730543595336,0.37662337662337664,1,0,False,True,False,False
c05_orig_np11,original.java,compared.java,0,ir_plag,0.46726891106717744,0.3018867924528302,1,0,False,True,False,False
624b8db5_eacc407e,624b8db5.java,eacc407e.java,0,conplag,0.4754203583342655,0.3723608445297505,1,0,False,True,False,False
29cb9b0e_d3da65ff,29cb9b0e.java,d3da65ff.java,1,conplag,0.9999999999999815,0.6120689655172413,1,1,True,True,True,False
c04_orig_L5v03,original.java,compared.java,1,ir_plag,0.4593190614429306,0.40540540540540543,1,0,True,False,False,False
c01_orig_L3v06,original.java,compared.java,1,ir_plag,0.9741139206526898,0.75,1,1,True,True,True,False
2695ce73_ac8acb97,2695ce73.java,ac8acb97.java,1,conplag,0.4683286485288356,0.3985239852398524,1,0,True,False,False,False
90dc2b20_f229aa7f,90dc2b20.java,f229aa7f.java,0,conplag,0.28229445567711065,0.3125,0,0,True,True,True,False
eea69e7f_f6ca6fc8,eea69e7f.java,f6ca6fc8.java,0,conplag,0.36185730801867,0.4011299435028249,0,0,True,True,True,False
372a4f50_e435b1ac,372a4f50.java,e435b1ac.java,0,conplag,0.42446466505803415,0.3679060665362035,0,0,True,True,True,False
c05_orig_L4v03,original.java,compared.java,1,ir_plag,0.7971901659271893,0.4742268041237113,1,1,True,True,True,False
c06_orig_L1v04,original.java,compared.java,1,ir_plag,0.9343220417339784,0.6260869565217392,1,1,True,True,True,False
132281e9_f415c0bf,132281e9.java,f415c0bf.java,1,conplag,0.5479617594773879,0.46190476190476193,1,1,True,True,True,False
0e87b87f_6369a7a2,0e87b87f.java,6369a7a2.java,0,conplag,0.1743866166334308,0.3821525885558583,0,0,True,True,True,False
c01_orig_L3v05,original.java,compared.java,1,ir_plag,0.4241264727877146,0.4090909090909091,0,0,False,False,False,True
c06_orig_L3v06,original.java,compared.java,1,ir_plag,0.7567914092075069,0.5470085470085471,1,1,True,True,True,False
c02_orig_L6v02,original.java,compared.java,1,ir_plag,0.4972873235604743,0.23622047244094488,1,0,True,False,False,False
73f57af1_ac8ef97c,73f57af1.java,ac8ef97c.java,0,conplag,0.33490028786216236,0.3542319749216301,0,0,True,True,True,False
c07_orig_L6v01,original.java,compared.java,1,ir_plag,0.623703368192337,0.4134078212290503,1,0,True,False,False,False
7279bcb3_cfba313d,7279bcb3.java,cfba313d.java,1,conplag,0.5028411519873696,0.38649155722326456,1,0,True,False,False,False
a5d5a95f_c4ca2ff3,a5d5a95f.java,c4ca2ff3.java,0,conplag,0.4967404859628761,0.3826530612244898,1,0,False,True,False,False
1500a4fa_d7a8434f,1500a4fa.java,d7a8434f.java,0,conplag,0.4325870833349832,0.3237597911227154,0,0,True,True,True,False
2b7b2d45_a0b406e6,2b7b2d45.java,a0b406e6.java,1,conplag,0.41271102014770816,0.38,0,0,False,False,False,True
c02_orig_L5v03,original.java,compared.java,1,ir_plag,0.6230435513687285,0.3300970873786408,1,0,True,False,False,False
c06_orig_L5v01,original.java,compared.java,1,ir_plag,0.5173475029668065,0.42016806722689076,1,0,True,False,False,False
72d4d693_ad2a1ae2,72d4d693.java,ad2a1ae2.java,0,conplag,0.4776830968675065,0.4540540540540541,1,1,False,False,False,True
c287ea9d_d2901569,c287ea9d.java,d2901569.java,0,conplag,0.35615432934373625,0.40556660039761433,0,0,True,True,True,False
c02_orig_np03,original.java,compared.java,0,ir_plag,0.7661195288827086,0.574468085106383,1,1,False,False,False,True
4e5ee0f7_d6fb3b9e,4e5ee0f7.java,d6fb3b9e.java,0,conplag,0.5539699090277466,0.38095238095238093,1,0,False,True,False,False
1162c08f_734a94be,1162c08f.java,734a94be.java,1,conplag,0.7138158199214321,0.4716417910447761,1,1,True,True,True,False
0588b869_11373c16,0588b869.java,11373c16.java,0,conplag,0.5136644003723,0.4173027989821883,1,0,False,True,False,False
c04_orig_L6v09,original.java,compared.java,1,ir_plag,0.4063151337796662,0.4225352112676056,0,0,False,False,False,True
c05_orig_np09,original.java,compared.java,0,ir_plag,0.41084997154293557,0.36,0,0,True,True,True,False
c73cd266_d2eb953e,c73cd266.java,d2eb953e.java,0,conplag,0.42349465189619484,0.40407470288624786,0,0,True,True,True,False
c04_orig_L1v07,original.java,compared.java,1,ir_plag,0.9406175538851503,0.6451612903225806,1,1,True,True,True,False
6bcc5afd_cb87df79,6bcc5afd.java,cb87df79.java,1,conplag,0.698308736905912,0.4954128440366973,1,1,True,True,True,False
29cf2e70_2f4509a0,29cf2e70.java,2f4509a0.java,1,conplag,0.30809946887287887,0.4340175953079179,0,0,False,False,False,True
e185bce5_f3d7ce08,e185bce5.java,f3d7ce08.java,0,conplag,0.5928740658155209,0.3384615384615385,1,0,False,True,False,False
c04_orig_L1v09,original.java,compared.java,1,ir_plag,0.9378995585371003,0.6451612903225806,1,1,True,True,True,False
169e34bf_ba468e1f,169e34bf.java,ba468e1f.java,0,conplag,0.5172139941026733,0.43023255813953487,1,0,False,True,False,False
9fc811f7_cff39394,9fc811f7.java,cff39394.java,1,conplag,0.5830516388599598,0.42248062015503873,1,0,True,False,False,False
c06_orig_L2v07,original.java,compared.java,1,ir_plag,0.6793733687901707,0.4864864864864865,1,1,True,True,True,False
3951966f_b842cf12,3951966f.java,b842cf12.java,0,conplag,0.6014439293450168,0.3938053097345133,1,0,False,True,False,False
0ee2f8f1_c2b7b017,0ee2f8f1.java,c2b7b017.java,1,conplag,0.4189904778007941,0.4095238095238095,0,0,False,False,False,True
c07_orig_L4v08,original.java,compared.java,1,ir_plag,0.6966697314431561,0.43902439024390244,1,0,True,False,False,False
c05_orig_L4v08,original.java,compared.java,1,ir_plag,0.3558857458994899,0.3956043956043956,0,0,False,False,False,True
40cc90ae_9399204d,40cc90ae.java,9399204d.java,0,conplag,0.5156628519096242,0.38209982788296043,1,0,False,True,False,False
c06_orig_np10,original.java,compared.java,0,ir_plag,0.6813450183870253,0.4864864864864865,1,1,False,False,False,True
3dd65549_90dc2b20,3dd65549.java,90dc2b20.java,0,conplag,0.3559862315135657,0.3063063063063063,0,0,True,True,True,False
317a209c_548ffb07,317a209c.java,548ffb07.java,1,conplag,0.9659650902822847,0.5172855313700384,1,1,True,True,True,False
c02_orig_L6v09,original.java,compared.java,1,ir_plag,0.46753505066418066,0.2912621359223301,1,0,True,False,False,False
3b498a39_e6b7a899,3b498a39.java,e6b7a899.java,0,conplag,0.5888350823060654,0.3365200764818356,1,0,False,True,False,False
4da08761_d6fb3b9e,4da08761.java,d6fb3b9e.java,0,conplag,0.5778080430980534,0.3763213530655391,1,0,False,True,False,False
bf0df1d5_d1cd194e,bf0df1d5.java,d1cd194e.java,0,conplag,0.5357363514235836,0.3689839572192513,1,0,False,True,False,False
c01_orig_L1v01,original.java,compared.java,1,ir_plag,0.9741139206526898,0.75,1,1,True,True,True,False
c02_orig_np12,original.java,compared.java,0,ir_plag,0.7632638784384372,0.574468085106383,1,1,False,False,False,True
7d9b95c0_9d33ca79,7d9b95c0.java,9d33ca79.java,0,conplag,0.39430394330599966,0.358814352574103,0,0,True,True,True,False
6f02c6d9_c9159d9c,6f02c6d9.java,c9159d9c.java,0,conplag,0.278645204864646,0.43765903307888043,0,0,True,True,True,False
6de04ee2_d9199dfd,6de04ee2.java,d9199dfd.java,0,conplag,0.5051111307816994,0.35802469135802467,1,0,False,True,False,False
169e34bf_c9159d9c,169e34bf.java,c9159d9c.java,0,conplag,0.2880151658961233,0.421875,0,0,True,True,True,False
8535bdf7_e86eb5b0,8535bdf7.java,e86eb5b0.java,0,conplag,0.4053749800608757,0.41874084919472915,0,0,True,True,True,False
98950986_b9595381,98950986.java,b9595381.java,0,conplag,0.4875425668175058,0.39712918660287083,1,0,False,True,False,False
c04_orig_np12,original.java,compared.java,0,ir_plag,0.4485005841082273,0.05555555555555555,0,0,True,True,True,False
c05_orig_L6v06,original.java,compared.java,1,ir_plag,0.28445797657343314,0.2962962962962963,0,0,False,False,False,True
c05_orig_L6v05,original.java,compared.java,1,ir_plag,0.4778343615266158,0.42,1,0,True,False,False,False
d9199dfd_fb312dc6,d9199dfd.java,fb312dc6.java,1,conplag,0.5226262305541225,0.45217391304347826,1,1,True,True,True,False
04df7bb8_ee270b2a,04df7bb8.java,ee270b2a.java,1,conplag,0.5180189827364713,0.43373493975903615,1,0,True,False,False,False
9cea10af_d63e6e3f,9cea10af.java,d63e6e3f.java,0,conplag,0.35792147844802835,0.3468950749464668,0,0,True,True,True,False
2f8c3bf3_a3abac01,2f8c3bf3.java,a3abac01.java,1,conplag,0.6706455636282012,0.4625267665952891,1,1,True,True,True,False
c01_orig_L1v08,original.java,compared.java,1,ir_plag,0.9741139206526898,0.75,1,1,True,True,True,False
c07_orig_L3v07,original.java,compared.java,1,ir_plag,0.6931428468990308,0.47953216374269003,1,1,True,True,True,False
810fd282_ec558d69,810fd282.java,ec558d69.java,1,conplag,0.7194630483727616,0.5742574257425742,1,1,True,True,True,False
1dab88fb_b7de5c19,1dab88fb.java,b7de5c19.java,0,conplag,0.35840519383115516,0.3985239852398524,0,0,True,True,True,False
8532d5ed_b9595381,8532d5ed.java,b9595381.java,0,conplag,0.4504025435809945,0.39086294416243655,1,0,False,True,False,False
c03_orig_np04,original.java,compared.java,0,ir_plag,0.8508361016279328,0.4666666666666667,1,1,False,False,False,True
c07_orig_L4v01,original.java,compared.java,1,ir_plag,0.805996155037957,0.4632768361581921,1,1,True,True,True,False
a368f345_b434c275,a368f345.java,b434c275.java,0,conplag,0.3891170206183673,0.3678646934460888,0,0,True,True,True,False
c03_orig_L3v07,original.java,compared.java,1,ir_plag,0.6372882515285224,0.5714285714285714,1,1,True,True,True,False
b790ef12_ff34fab2,b790ef12.java,ff34fab2.java,0,conplag,0.4086530647979275,0.4301675977653631,0,0,True,True,True,False
b434c275_fdc4f384,b434c275.java,fdc4f384.java,1,conplag,0.9440817099582458,0.5577689243027888,1,1,True,True,True,False
c03_orig_L2v03,original.java,compared.java,1,ir_plag,0.8554986802985575,0.4883720930232558,1,1,True,True,True,False
c06_orig_L6v08,original.java,compared.java,1,ir_plag,0.4871101306884595,0.39316239316239315,1,0,True,False,False,False
35bb6075_76a69f5c,35bb6075.java,76a69f5c.java,0,conplag,0.510628974092698,0.32637571157495254,1,0,False,True,False,False
c03_orig_L2v09,original.java,compared.java,1,ir_plag,0.7947580793722724,0.5714285714285714,1,1,True,True,True,False
c03_orig_L5v04,original.java,compared.java,1,ir_plag,0.8577976980862835,0.41237113402061853,1,0,True,False,False,False
b728ba1d_d04e5afb,b728ba1d.java,d04e5afb.java,1,conplag,1.0000000000000036,0.5495867768595041,1,1,True,True,True,False
884f5678_9862c742,884f5678.java,9862c742.java,0,conplag,0.45640598101392343,0.3764705882352941,1,0,False,True,False,False
9ed0ece8_c48673a6,9ed0ece8.java,c48673a6.java,0,conplag,0.475503577495121,0.3866279069767442,1,0,False,True,False,False
28820c82_8637bb90,28820c82.java,8637bb90.java,0,conplag,0.34002889089341315,0.358695652173913,0,0,True,True,True,False
4a5b029f_fb05904c,4a5b029f.java,fb05904c.java,0,conplag,0.3914057054138206,0.28,0,0,True,True,True,False
90dc2b20_d8a171a3,90dc2b20.java,d8a171a3.java,0,conplag,0.36603588659437836,0.3142857142857143,0,0,True,True,True,False
9e7551da_f0e13442,9e7551da.java,f0e13442.java,1,conplag,0.9916526559958917,0.5219399538106235,1,1,True,True,True,False
c03_orig_np14,original.java,compared.java,0,ir_plag,0.8412704385276953,0.4745762711864407,1,1,False,False,False,True
3d88acb8_8aadde13,3d88acb8.java,8aadde13.java,1,conplag,0.6583583878382733,0.4906832298136646,1,1,True,True,True,False
c07_orig_L2v04,original.java,compared.java,1,ir_plag,0.8563459406250836,0.5595238095238095,1,1,True,True,True,False
01c915a2_4e5ee0f7,01c915a2.java,4e5ee0f7.java,0,conplag,0.5781586295115347,0.37293729372937295,1,0,False,True,False,False
c01_orig_L4v05,original.java,compared.java,1,ir_plag,0.9315836474180138,0.5581395348837209,1,1,True,True,True,False
c06_orig_np06,original.java,compared.java,0,ir_plag,0.649263893849334,0.4864864864864865,1,1,False,False,False,True
7011024d_e6b7a899,7011024d.java,e6b7a899.java,0,conplag,0.33555746067763725,0.39631336405529954,0,0,True,True,True,False
c02_orig_np13,original.java,compared.java,0,ir_plag,0.6675313487483119,0.32,1,0,False,True,False,False
46bde295_8a858867,46bde295.java,8a858867.java,1,conplag,0.7429796946324554,0.4842105263157895,1,1,True,True,True,False
aa266c38_b5fbe7a2,aa266c38.java,b5fbe7a2.java,1,conplag,0.66110628431073,0.304029304029304,1,0,True,False,False,False
1f748faf_851fafb6,1f748faf.java,851fafb6.java,0,conplag,0.3837975603762515,0.33043478260869563,0,0,True,True,True,False
25151980_3b5cec19,25151980.java,3b5cec19.java,0,conplag,0.5613255487021759,0.3425414364640884,1,0,False,True,False,False
2f8c3bf3_3c667d4f,2f8c3bf3.java,3c667d4f.java,0,conplag,0.5717282200660256,0.4717948717948718,1,1,False,False,False,True
c03_orig_L5v06,original.java,compared.java,1,ir_plag,0.5963549763681119,0.36923076923076925,1,0,True,False,False,False
4dc0247e_875ed4c8,4dc0247e.java,875ed4c8.java,0,conplag,0.4450805182890379,0.4013840830449827,0,0,True,True,True,False
c02_orig_L4v02,original.java,compared.java,1,ir_plag,0.48296972305915203,0.2695035460992908,1,0,True,False,False,False
c02_orig_np01,original.java,compared.java,0,ir_plag,0.7123871253335745,0.41237113402061853,1,0,False,True,False,False
5f3a196a_d76e3b9d,5f3a196a.java,d76e3b9d.java,0,conplag,0.42598011531262847,0.4463157894736842,0,0,True,True,True,False
476e94d3_9310ad0c,476e94d3.java,9310ad0c.java,0,conplag,0.5614548675163917,0.34558823529411764,1,0,False,True,False,False
2915ac5b_9b8c6bd7,2915ac5b.java,9b8c6bd7.java,1,conplag,0.8516668089877374,0.51010101010101,1,1,True,True,True,False
4201fdf7_93322168,4201fdf7.java,93322168.java,0,conplag,0.4903008913545729,0.36771300448430494,1,0,False,True,False,False
c03_orig_L4v04,original.java,compared.java,1,ir_plag,0.7982977761302958,0.39378238341968913,1,0,True,False,False,False
c05_orig_np03,original.java,compared.java,0,ir_plag,0.438761269442676,0.3364485981308411,0,0,True,True,True,False
38129877_7493a104,38129877.java,7493a104.java,1,conplag,0.9999999999999996,0.5618556701030928,1,1,True,True,True,False
51019113_bf85ab7b,51019113.java,bf85ab7b.java,0,conplag,0.4926207743670727,0.43154761904761907,1,0,False,True,False,False
4e28b45e_fc1771af,4e28b45e.java,fc1771af.java,0,conplag,0.3137333545082356,0.28832951945080093,0,0,True,True,True,False
089b7f00_fb20d298,089b7f00.java,fb20d298.java,1,conplag,0.43774800221158483,0.5152542372881356,0,1,False,True,False,False
0df4050e_d9199dfd,0df4050e.java,d9199dfd.java,1,conplag,0.5855719039306547,0.4808743169398907,1,1,True,True,True,False
55ab9b5d_ae4d5b49,55ab9b5d.java,ae4d5b49.java,0,conplag,0.3976895503910648,0.3877068557919622,0,0,True,True,True,False
c01_orig_L6v06,original.java,compared.java,1,ir_plag,0.33488461612349196,0.5581395348837209,0,1,False,True,False,False
2c7a0000_4201fdf7,2c7a0000.java,4201fdf7.java,1,conplag,0.8448781109299823,0.49099099099099097,1,1,True,True,True,False
29cf2e70_72d9eb5b,29cf2e70.java,72d9eb5b.java,1,conplag,0.9999999999999981,0.5909090909090909,1,1,True,True,True,False
26e699de_e99c14b9,26e699de.java,e99c14b9.java,0,conplag,0.4007729779677011,0.3586626139817629,0,0,True,True,True,False
0951d079_71a4f6d2,0951d079.java,71a4f6d2.java,1,conplag,0.5438965218712034,0.5424430641821946,1,1,True,True,True,False
8a39dbf5_ff3283cf,8a39dbf5.java,ff3283cf.java,1,conplag,1.0000000000000018,0.6371681415929203,1,1,True,True,True,False
2bda1866_e4ab72e5,2bda1866.java,e4ab72e5.java,0,conplag,0.4819510877206271,0.2594594594594595,1,0,False,True,False,False
317a209c_3e6def38,317a209c.java,3e6def38.java,1,conplag,0.9999999999999999,0.5697115384615384,1,1,True,True,True,False
c06_orig_L2v06,original.java,compared.java,1,ir_plag,0.8057625798061143,0.6491228070175439,1,1,True,True,True,False
9291ca83_d61f51c5,9291ca83.java,d61f51c5.java,0,conplag,0.5209587404941937,0.3925729442970822,1,0,False,True,False,False
c02_orig_L3v09,original.java,compared.java,1,ir_plag,0.6013081639742588,0.39215686274509803,1,0,True,False,False,False
5a81e159_d82fa7e3,5a81e159.java,d82fa7e3.java,0,conplag,0.3767230319108515,0.37142857142857144,0,0,True,True,True,False
38601291_3bcd2014,38601291.java,3bcd2014.java,0,conplag,0.4737818759005095,0.4118895966029724,1,0,False,True,False,False
d9199dfd_ff1fc018,d9199dfd.java,ff1fc018.java,0,conplag,0.5231347446270519,0.4350282485875706,1,0,False,True,False,False
c03_orig_L1v01,original.java,compared.java,1,ir_plag,0.9838054782473998,0.4883720930232558,1,1,True,True,True,False
c01_orig_L4v04,original.java,compared.java,1,ir_plag,0.36086759017656633,0.28,0,0,False,False,False,True
3951966f_9bc690ef,3951966f.java,9bc690ef.java,0,conplag,0.6223827066177523,0.4181360201511335,1,0,False,True,False,False
c05_orig_L2v02,original.java,compared.java,1,ir_plag,0.43717278968722856,0.64,0,1,False,True,False,False
c4ca2ff3_d83f74f7,c4ca2ff3.java,d83f74f7.java,0,conplag,0.5269703282968997,0.37037037037037035,1,0,False,True,False,False
3afcc566_fcc7e8fa,3afcc566.java,fcc7e8fa.java,0,conplag,0.3581028459805906,0.328042328042328,0,0,True,True,True,False
00af3420_5449d33c,00af3420.java,5449d33c.java,0,conplag,0.49965227476248203,0.381201044386423,1,0,False,True,False,False
8be61667_ca3128ab,8be61667.java,ca3128ab.java,0,conplag,0.47503239080103504,0.2955145118733509,1,0,False,True,False,False
0951d079_0ecf356d,0951d079.java,0ecf356d.java,1,conplag,0.5777427290917748,0.6325167037861915,1,1,True,True,True,False
c02_orig_L2v07,original.java,compared.java,1,ir_plag,0.8546960176051835,0.574468085106383,1,1,True,True,True,False
c04_orig_np05,original.java,compared.java,0,ir_plag,0.3134081326224246,0.29333333333333333,0,0,True,True,True,False
c01_orig_L3v03,original.java,compared.java,1,ir_plag,0.9729020840912254,0.75,1,1,True,True,True,False
8782922d_f5f97f19,8782922d.java,f5f97f19.java,0,conplag,0.2756767700598354,0.17582417582417584,0,0,True,True,True,False
3380fa52_48993e07,3380fa52.java,48993e07.java,1,conplag,0.6857993850582859,0.44308943089430897,1,0,True,False,False,False
c01_orig_L2v02,original.java,compared.java,1,ir_plag,0.9752073906333683,0.75,1,1,True,True,True,False
80881cae_ad4c7a20,80881cae.java,ad4c7a20.java,1,conplag,0.9040945928420259,0.488,1,1,True,True,True,False
3380fa52_f28b8cb4,3380fa52.java,f28b8cb4.java,1,conplag,0.310580360352483,0.4618249534450652,0,1,False,True,False,False
c01_orig_np11,original.java,compared.java,0,ir_plag,0.409339099005673,0.2564102564102564,0,0,True,True,True,False
51d88c51_c2b7b017,51d88c51.java,c2b7b017.java,1,conplag,0.46863560383668956,0.4791666666666667,1,1,True,True,True,False
c01_orig_np06,original.java,compared.java,0,ir_plag,0.409339099005673,0.2564102564102564,0,0,True,True,True,False
3d06b643_930dd1f1,3d06b643.java,930dd1f1.java,0,conplag,0.5327936377688859,0.3679727427597956,1,0,False,True,False,False
927384f2_d4779c71,927384f2.java,d4779c71.java,0,conplag,0.26468972298135496,0.4463157894736842,0,0,True,True,True,False
c05_orig_L4v04,original.java,compared.java,1,ir_plag,0.7305982279527845,0.425531914893617,1,0,True,False,False,False
c02_orig_L2v03,original.java,compared.java,1,ir_plag,0.7994585859869655,0.574468085106383,1,1,True,True,True,False
6d55e68b_d8a171a3,6d55e68b.java,d8a171a3.java,0,conplag,0.4818377064474413,0.33962264150943394,1,0,False,True,False,False
00c0b82a_1ea771ea,00c0b82a.java,1ea771ea.java,0,conplag,0.2737129288521165,0.33476394849785407,0,0,True,True,True,False
5b9a0551_db1ef8b3,5b9a0551.java,db1ef8b3.java,0,conplag,0.37682795726885715,0.34408602150537637,0,0,True,True,True,False
01c915a2_480de7be,01c915a2.java,480de7be.java,0,conplag,0.41833179196383347,0.3542600896860987,0,0,True,True,True,False
45b19e51_f9adc043,45b19e51.java,f9adc043.java,0,conplag,0.33293399413902725,0.3813953488372093,0,0,True,True,True,False
c07_orig_L1v07,original.java,compared.java,1,ir_plag,0.9784451212852044,0.47953216374269003,1,1,True,True,True,False
2db37cb1_875ed4c8,2db37cb1.java,875ed4c8.java,0,conplag,0.6089855037547185,0.3968565815324165,1,0,False,True,False,False
